371,9,1998,6.89,LightCoral,Alder,Mahogany,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,TRUE
712,9,1988,10.51,Aquamarine,Japanese Ash,Rosewood,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
780,9,1975,8.26,DarkGreen,Korina,Maple,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,TRUE
789,9,1990,10.2,AntiqueWhite,Mahogany,Mahogany,Maple,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,TRUE
857,9,1994,6.36,MediumSlateBlue,Swamp Ash,Wenge,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,FALSE
21,10,1972,11.67,LightGoldenRodYellow,Swamp Ash,Wenge,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,TRUE
177,10,1987,10.81,SeaGreen,Japanese Ash,Maple,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
235,10,1989,12.05,Crimson,Swamp Ash,Wenge,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,TRUE
333,10,1973,8.72,DarkOrange,Swamp Ash,Wenge,Ebony,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,TRUE
437,10,1990,11.14,Pink,Japanese Ash,Mahogany,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,FALSE
441,10,1954,6.91,DarkBlue,Swamp Ash,Rosewood,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,FALSE
508,10,1998,9.04,Bisque,Maple,Wenge,Maple,maple,496 & 500T,496 & 500T,496 & 500T,FALSE
667,10,1960,9.28,BlanchedAlmond,Walnut,Koa,Maple,maple,490R & 490T,490R & 490T,490R & 490T,FALSE
820,10,1976,10.92,LightSlateGray,Walnut,Maple,Rosewood,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,TRUE
834,10,1974,8.79,DarkSlateBlue,Alder,Rosewood,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
76,11,1974,7.03,DarkOrchid,Mahogany,Mahogany,Rosewood,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,TRUE
128,11,1946,8.36,LightSkyBlue,Basswood,Wenge,Ebony,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,FALSE
226,11,1983,9.7,Snow,Swamp Ash,Koa,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,TRUE
337,11,1945,9.49,Brown,Basswood,Maple,Maple,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,FALSE
386,11,1948,6.76,DarkGoldenRod,Maple,Wenge,Ebony,walnut,Fender Vintage,Fender Vintage,Fender Vintage,FALSE
778,11,1959,6.06,ForestGreen,Swamp Ash,Maple,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,TRUE
876,11,1967,10.79,LightCyan,Swamp Ash,Rosewood,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
952,11,1967,5.96,Green,Alder,Koa,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,FALSE
376,12,1961,8.72,LightYellow,Swamp Ash,Wenge,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
395,12,1950,7.2,Wheat,Maple,Maple,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,TRUE
397,12,1981,5.03,LightCyan,Japanese Ash,Mahogany,Rosewood,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,TRUE
821,12,1970,9.45,Purple,Mahogany,Rosewood,Rosewood,walnut,'57 Classic,'57 Classic,'57 Classic,TRUE
864,12,1985,7.06,DarkOrange,Walnut,Mahogany,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
3,13,1972,8.97,Gray,Korina,Mahogany,Ebony,walnut,Fender Vintage,Fender Vintage,Fender Vintage,FALSE
148,13,1997,10.38,DarkSlateBlue,Mahogany,Wenge,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,TRUE
307,13,1999,12.06,Pink,Japanese Ash,Wenge,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,FALSE
372,13,1968,11.59,Blue,Mahogany,Koa,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
560,13,1975,12.49,BlanchedAlmond,Mahogany,Mahogany,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,FALSE
625,13,1989,11.15,White,Swamp Ash,Wenge,Ebony,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
692,13,1965,10.26,LightSalmon,Japanese Ash,Rosewood,Rosewood,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,FALSE
726,13,1963,8.37,DarkTurquoise,Walnut,Maple,Maple,walnut,Fender Vintage,Fender Vintage,Fender Vintage,FALSE
751,13,1966,6.09,Turquoise,Basswood,Mahogany,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,FALSE
779,13,1962,8.49,MediumSpringGreen,Walnut,Maple,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
795,13,1956,10.19,Bisque,Korina,Wenge,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,TRUE
979,13,1954,8.93,MediumBlue,Maple,Rosewood,Rosewood,walnut,496 & 500T,496 & 500T,496 & 500T,FALSE
107,14,1992,10.32,Teal,Maple,Mahogany,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,FALSE
280,14,1955,7.17,SeaGreen,Japanese Ash,Koa,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,FALSE
418,14,1955,8.22,Chartreuse,Swamp Ash,Maple,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,TRUE
440,14,1953,11.17,CadetBlue,Mahogany,Rosewood,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
532,14,1991,9.23,GreenYellow,Swamp Ash,Maple,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,TRUE
889,14,1947,11.3,Chocolate,Mahogany,Mahogany,Ebony,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,TRUE
942,14,1964,6.24,SkyBlue,Alder,Koa,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,TRUE
964,14,1957,8.92,Brown,Maple,Koa,Ebony,maple,496 & 500T,496 & 500T,496 & 500T,FALSE
160,15,1965,6.15,YellowGreen,Walnut,Maple,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,TRUE
171,15,1990,5.5,Olive,Maple,Wenge,Rosewood,walnut,490R & 490T,490R & 490T,490R & 490T,TRUE
429,15,1968,8.07,Thistle,Japanese Ash,Rosewood,Ebony,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,TRUE
516,15,1961,7.76,LightGreen,Japanese Ash,Wenge,Rosewood,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
569,15,1988,7.28,SeaShell,Walnut,Maple,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,TRUE
752,15,1998,9.38,Moccasin,Maple,Koa,Rosewood,maple,Fender Vintage,Fender Vintage,Fender Vintage,TRUE
863,15,1963,5.11,PaleGreen,Basswood,Rosewood,Ebony,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,FALSE
518,16,1946,7.03,ForestGreen,Walnut,Mahogany,Maple,walnut,490R & 490T,490R & 490T,490R & 490T,FALSE
687,16,1998,9.2,CornflowerBlue,Korina,Wenge,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,FALSE
46,17,1979,7.92,MediumSlateBlue,Basswood,Koa,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,FALSE
49,17,1982,12.15,PaleTurquoise,Walnut,Maple,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,FALSE
238,17,1992,5.9,Navy,Walnut,Maple,Maple,maple,Burstbucker,Burstbucker,Burstbucker,FALSE
348,17,1992,9.16,DarkMagenta,Alder,Mahogany,Ebony,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,FALSE
378,17,1976,12.1,NavajoWhite,Mahogany,Wenge,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,FALSE
673,17,1945,8.66,Azure,Walnut,Rosewood,Rosewood,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,FALSE
744,17,1959,10.2,MediumSpringGreen,Korina,Mahogany,Maple,maple,490R & 490T,490R & 490T,490R & 490T,TRUE
829,17,1988,7.48,DimGray,Basswood,Koa,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
946,17,1972,12.19,Fuchsia,Mahogany,Mahogany,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,TRUE
974,17,1951,11.65,Thistle,Mahogany,Maple,Rosewood,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,TRUE
264,18,1984,7.66,FloralWhite,Japanese Ash,Koa,Rosewood,walnut,Fender Vintage,Fender Vintage,Fender Vintage,TRUE
365,18,1962,8.85,Turquoise,Alder,Rosewood,Rosewood,walnut,Fender Vintage,Fender Vintage,Fender Vintage,TRUE
621,18,1965,11.06,PowderBlue,Mahogany,Maple,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,TRUE
677,18,1979,7.97,DarkOliveGreen,Swamp Ash,Rosewood,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,TRUE
24,19,1987,10.56,CadetBlue,Alder,Mahogany,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,TRUE
105,19,1958,5.19,MediumTurquoise,Alder,Wenge,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,FALSE
161,19,1971,10.11,Orchid,Mahogany,Koa,Rosewood,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
370,19,1979,7.51,Olive,Alder,Maple,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,TRUE
434,19,1964,9.35,Coral,Japanese Ash,Koa,Maple,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,TRUE
750,19,1954,11.15,Silver,Mahogany,Maple,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
972,19,1995,9.12,YellowGreen,Walnut,Rosewood,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
215,20,1952,5.1,LavenderBlush,Maple,Wenge,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,FALSE
240,20,1983,11.44,DarkMagenta,Korina,Wenge,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
379,20,1964,7.41,MistyRose,Mahogany,Rosewood,Rosewood,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,TRUE
446,20,1990,5.96,Olive,Korina,Koa,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,FALSE
519,20,1986,5.36,OliveDrab,Basswood,Mahogany,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,TRUE
931,20,1946,9.53,Silver,Walnut,Maple,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,FALSE
28,21,1975,11.12,Snow,Basswood,Rosewood,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,FALSE
360,21,1960,7.56,Azure,Basswood,Koa,Rosewood,walnut,490R & 490T,490R & 490T,490R & 490T,TRUE
674,21,1982,9.31,PeachPuff,Alder,Maple,Rosewood,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,FALSE
774,21,1974,5.98,Ivory,Korina,Koa,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,TRUE
888,21,1965,5.3,Salmon,Japanese Ash,Mahogany,Maple,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,FALSE
112,22,1948,5.54,MediumSlateBlue,Swamp Ash,Maple,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,TRUE
309,22,1954,6.17,DarkSlateGray,Swamp Ash,Rosewood,Ebony,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,FALSE
355,22,1951,7.46,DimGray,Basswood,Mahogany,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,TRUE
481,22,1954,11.87,MediumVioletRed,Korina,Wenge,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,TRUE
571,22,1972,8.82,Maroon,Basswood,Koa,Rosewood,walnut,490R & 490T,490R & 490T,490R & 490T,FALSE
580,22,1973,11.74,BlanchedAlmond,Japanese Ash,Maple,Rosewood,maple,496 & 500T,496 & 500T,496 & 500T,TRUE
644,22,1969,6.09,MediumAquaMarine,Basswood,Mahogany,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,TRUE
747,22,1998,8.71,DarkSalmon,Swamp Ash,Maple,Maple,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,FALSE
748,22,1952,7.81,Blue,Maple,Maple,Rosewood,walnut,Burstbucker,Burstbucker,Burstbucker,TRUE
844,22,1977,9.95,SeaShell,Maple,Maple,Maple,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,TRUE
106,23,1953,5.65,WhiteSmoke,Maple,Mahogany,Ebony,maple,Fender Vintage,Fender Vintage,Fender Vintage,TRUE
368,23,1973,6.9,MediumSeaGreen,Korina,Maple,Ebony,maple,490R & 490T,490R & 490T,490R & 490T,TRUE
427,23,1968,6.06,SkyBlue,Swamp Ash,Koa,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,FALSE
476,23,1993,12.22,DarkViolet,Basswood,Rosewood,Ebony,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,TRUE
510,23,1953,12.34,DarkOrchid,Walnut,Maple,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,FALSE
86,24,1956,5.93,OliveDrab,Japanese Ash,Maple,Maple,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,TRUE
194,24,1997,11.49,SandyBrown,Maple,Koa,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,FALSE
284,24,1956,9.75,BurlyWood,Alder,Maple,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,TRUE
398,24,1954,8.42,Cyan,Swamp Ash,Rosewood,Rosewood,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,TRUE
