265,46,1950,12.37,DarkTurquoise,Korina,Mahogany,Ebony,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
224,114,1975,9.76,OldLace,Basswood,Rosewood,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
591,61,1982,8.02,Tan,Mahogany,Mahogany,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
830,48,1954,5.09,DarkCyan,Swamp Ash,Maple,Rosewood,maple,490R & 490T,490R & 490T,490R & 490T,False
8,27,1966,6.28,MediumAquaMarine,Swamp Ash,Mahogany,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
32,54,1977,9.67,SandyBrown,Mahogany,Maple,Ebony,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
80,14,1990,7.63,DarkKhaki,Japanese Ash,Maple,Rosewood,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
294,45,1957,6.69,Green,Mahogany,Wenge,Rosewood,maple,490R & 490T,490R & 490T,490R & 490T,False
684,24,1984,9.52,BlueViolet,Mahogany,Koa,Maple,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
154,98,1950,5.02,Gold,Korina,Wenge,Ebony,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
33,98,1996,12.21,DarkKhaki,Mahogany,Wenge,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
545,109,1997,12.24,MediumSeaGreen,Japanese Ash,Wenge,Maple,maple,Burstbucker,Burstbucker,Burstbucker,False
807,55,1993,9.25,LightSkyBlue,Mahogany,Koa,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
395,30,1979,7.81,BlanchedAlmond,Alder,Mahogany,Maple,walnut,Fender Vintage,Fender Vintage,Fender Vintage,False
274,11,1948,12.1,Chocolate,Korina,Wenge,Ebony,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
742,73,1984,7.11,Bisque,Korina,Mahogany,Maple,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
592,14,1994,12.41,FloralWhite,Maple,Maple,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
588,94,1968,8.11,LightGray,Mahogany,Rosewood,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
953,18,1995,8.27,MidnightBlue,Maple,Koa,Maple,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
916,33,1964,10.89,DarkSlateBlue,Korina,Maple,Maple,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
594,106,1950,8.35,DarkOliveGreen,Mahogany,Maple,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
292,117,1983,9.29,SlateGray,Basswood,Koa,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,False
484,32,1947,7.52,Lavender,Korina,Mahogany,Ebony,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
549,18,1999,11.61,Violet,Mahogany,Maple,Rosewood,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
490,105,1989,9.2,SandyBrown,Japanese Ash,Rosewood,Maple,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
800,37,1954,10.24,Plum,Japanese Ash,Rosewood,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,True
757,115,1979,11.33,PaleGreen,Japanese Ash,Wenge,Maple,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
613,38,1945,8.77,OliveDrab,Swamp Ash,Koa,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
99,118,1950,5.73,OliveDrab,Japanese Ash,Mahogany,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
375,61,1962,5.72,PaleTurquoise,Maple,Maple,Ebony,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
597,43,1953,6.81,AntiqueWhite,Mahogany,Mahogany,Ebony,maple,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,False
146,85,1974,8.62,Olive,Mahogany,Mahogany,Maple,walnut,'57 Classic,'57 Classic,'57 Classic,True
725,37,1962,8.29,SlateBlue,Walnut,Koa,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
603,65,1948,7.38,Ivory,Korina,Koa,Maple,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
906,2,1952,6.42,SandyBrown,Swamp Ash,Mahogany,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,True
689,2,1945,9.88,Plum,Maple,Wenge,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,False
164,125,1983,8.63,MediumSlateBlue,Swamp Ash,Maple,Maple,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
758,86,1985,12.32,PapayaWhip,Maple,Mahogany,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
646,40,1980,7.15,MediumVioletRed,Basswood,Wenge,Ebony,maple,496 & 500T,496 & 500T,496 & 500T,False
297,37,1996,10.07,Olive,Basswood,Wenge,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
727,72,1968,8.57,DarkSeaGreen,Swamp Ash,Maple,Rosewood,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
444,19,1975,5.81,OldLace,Swamp Ash,Maple,Ebony,walnut,Burstbucker,Burstbucker,Burstbucker,False
442,44,1997,10.92,SkyBlue,Swamp Ash,Maple,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
331,58,1975,11.81,LightGreen,Maple,Maple,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
65,53,1965,8.95,DarkOliveGreen,Basswood,Mahogany,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
219,58,1964,9.02,RosyBrown,Swamp Ash,Mahogany,Maple,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
895,103,1965,7.12,WhiteSmoke,Swamp Ash,Mahogany,Rosewood,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
280,126,1998,12.46,FireBrick,Mahogany,Rosewood,Rosewood,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
261,93,1958,7.93,LightPink,Mahogany,Mahogany,Maple,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
426,7,1979,11.56,LawnGreen,Basswood,Koa,Rosewood,maple,496 & 500T,496 & 500T,496 & 500T,False
498,119,1956,6.36,PapayaWhip,Swamp Ash,Rosewood,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
342,79,1994,9.38,MediumPurple,Swamp Ash,Rosewood,Maple,walnut,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
436,41,1978,11.35,MediumPurple,Korina,Koa,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,False
458,72,1972,8.7,DarkViolet,Alder,Wenge,Rosewood,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
377,91,1945,12.01,Moccasin,Japanese Ash,Maple,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
213,56,1981,10.46,Navy,Walnut,Wenge,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
979,45,1977,10.93,Moccasin,Alder,Mahogany,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
504,47,1964,11.21,DarkGoldenRod,Basswood,Koa,Rosewood,walnut,Fender Vintage,Fender Vintage,Fender Vintage,False
94,95,1984,11.07,DarkBlue,Alder,Koa,Maple,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
982,81,1953,6.7,LawnGreen,Alder,Koa,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
892,48,1966,9.69,PaleGoldenRod,Walnut,Wenge,Ebony,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,True
787,52,1955,11.97,GhostWhite,Walnut,Koa,Maple,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
122,58,1946,6.1,DodgerBlue,Swamp Ash,Maple,Rosewood,walnut,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
623,102,1969,5.84,ForestGreen,Walnut,Koa,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,True
955,20,1970,5.85,Turquoise,Alder,Maple,Rosewood,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
570,108,1953,10,Bisque,Swamp Ash,Rosewood,Rosewood,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
532,100,1966,9.17,Linen,Alder,Koa,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
706,91,1979,11.44,SlateGray,Basswood,Koa,Maple,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
851,19,1962,9.11,YellowGreen,Walnut,Rosewood,Ebony,walnut,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
616,91,1973,5.22,Pink,Basswood,Rosewood,Ebony,walnut,496 & 500T,496 & 500T,496 & 500T,False
113,84,1988,5.5,LightGray,Korina,Mahogany,Maple,maple,Burstbucker,Burstbucker,Burstbucker,False
401,44,1949,8.36,MediumSeaGreen,Maple,Wenge,Rosewood,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
654,103,1981,12.03,MistyRose,Alder,Mahogany,Rosewood,walnut,496 & 500T,496 & 500T,496 & 500T,True
208,91,1992,5.16,LightYellow,Mahogany,Wenge,Ebony,maple,Burstbucker,Burstbucker,Burstbucker,True
372,93,1963,10.01,LavenderBlush,Japanese Ash,Koa,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,True
359,123,1968,7.08,Aqua,Japanese Ash,Maple,Ebony,walnut,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,LR Baggs Anthem tru-Mic,True
441,101,1973,8.27,DarkGreen,Maple,Maple,Ebony,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
920,47,1975,8.29,DarkSalmon,Japanese Ash,Wenge,Ebony,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
138,114,1981,9.23,DarkCyan,Basswood,Koa,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,False
833,118,1962,5.19,DarkOliveGreen,Japanese Ash,Rosewood,Maple,maple,'57 Classic,'57 Classic,'57 Classic,False
655,63,1962,9.06,BlanchedAlmond,Maple,Rosewood,Maple,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
847,97,1945,9.33,MediumSlateBlue,Basswood,Maple,Ebony,maple,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,True
483,104,1953,10.53,Tomato,Alder,Maple,Rosewood,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
577,85,1975,11.31,Gold,Swamp Ash,Maple,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
49,109,1987,11.95,LimeGreen,Swamp Ash,Rosewood,Rosewood,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,True
185,8,1984,5.22,Linen,Alder,Wenge,Maple,maple,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
821,46,1999,10.54,MintCream,Alder,Koa,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,False
293,113,1973,10.45,GhostWhite,Mahogany,Maple,Rosewood,walnut,Lollar Precision Bass,Lollar Precision Bass,Lollar Precision Bass,False
55,12,1984,8.29,Teal,Alder,Wenge,Maple,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
747,67,1947,7.2,SkyBlue,Korina,Wenge,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
171,47,1954,9.55,Violet,Japanese Ash,Rosewood,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
209,72,1973,10.76,Khaki,Alder,Koa,Maple,maple,496 & 500T,496 & 500T,496 & 500T,False
18,5,1981,10.55,Lime,Japanese Ash,Wenge,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
327,60,1994,7.5,Tan,Swamp Ash,Maple,Maple,walnut,EMG 85 Active,EMG 85 Active,EMG 85 Active,False
332,67,1972,11.51,BurlyWood,Mahogany,Koa,Rosewood,maple,'57 Classic,'57 Classic,'57 Classic,True
950,39,1985,6.32,LightSalmon,Japanese Ash,Rosewood,Rosewood,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
898,69,1966,9.58,WhiteSmoke,Basswood,Rosewood,Rosewood,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
583,104,1993,6.49,ForestGreen,Walnut,Rosewood,Maple,walnut,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,False
361,96,1954,11.11,Salmon,Walnut,Rosewood,Rosewood,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
792,79,1965,7.73,IndianRed,Walnut,Wenge,Maple,walnut,496 & 500T,496 & 500T,496 & 500T,False
262,80,1977,8.86,CornflowerBlue,Korina,Rosewood,Rosewood,maple,490R & 490T,490R & 490T,490R & 490T,False
790,92,1978,11.71,SeaGreen,Alder,Maple,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
357,54,1951,7.24,Navy,Mahogany,Koa,Ebony,walnut,490R & 490T,490R & 490T,490R & 490T,False
26,16,1992,6.47,SaddleBrown,Walnut,Wenge,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
176,10,1975,10.96,SeaShell,Basswood,Koa,Maple,walnut,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,True
541,41,1998,11.06,Bisque,Swamp Ash,Mahogany,Ebony,maple,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
14,25,1946,5.5,LightSteelBlue,Maple,Mahogany,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
50,52,1980,9.06,SlateGray,Walnut,Rosewood,Ebony,maple,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,Seymour Duncan Antiquity P-90,False
960,23,1976,7.42,Lavender,Japanese Ash,Wenge,Maple,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
503,40,1981,7.64,HoneyDew,Alder,Rosewood,Rosewood,maple,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,False
820,96,1950,6.39,LightSlateGray,Alder,Wenge,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
19,45,1949,9.52,DarkSalmon,Basswood,Mahogany,Ebony,walnut,'57 Classic,'57 Classic,'57 Classic,True
384,56,1945,12.04,GreenYellow,Walnut,Koa,Ebony,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
493,21,1965,7.16,DeepSkyBlue,Korina,Rosewood,Rosewood,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,True
340,27,1945,11.54,RosyBrown,Alder,Koa,Maple,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
58,111,1968,9.35,DarkRed,Mahogany,Mahogany,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,True
602,115,1959,9.06,Sienna,Korina,Koa,Ebony,walnut,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,Railhammer Hyper Vintage Humbucker,True
120,121,1973,7.16,LightGoldenRodYellow,Basswood,Mahogany,Rosewood,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
177,64,1975,11.14,PapayaWhip,Korina,Maple,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
313,7,1945,7.33,Teal,Basswood,Wenge,Ebony,walnut,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,Lace Sensor Blue-Silver-Red,True
911,84,1969,10.91,Fuchsia,Basswood,Maple,Ebony,maple,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,False
525,116,1965,9.04,OliveDrab,Swamp Ash,Koa,Maple,walnut,Fishman Rare Earth,Fishman Rare Earth,Fishman Rare Earth,True
195,60,1963,5.78,Maroon,Swamp Ash,Maple,Maple,maple,Fender Vintage Noiseless,Fender Vintage Noiseless,Fender Vintage Noiseless,False
737,113,1946,10.58,PaleTurquoise,Swamp Ash,Wenge,Ebony,walnut,Dirty Fingers,Dirty Fingers,Dirty Fingers,True
354,57,1951,9.32,Crimson,Korina,Rosewood,Rosewood,maple,Dirty Fingers,Dirty Fingers,Dirty Fingers,False
233,105,1988,11.01,Fuchsia,Korina,Mahogany,Ebony,walnut,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,DiMarzio DP419 Area 67,True
566,33,1965,9.42,Pink,Mahogany,Koa,Maple,maple,Fender Vintage,Fender Vintage,Fender Vintage,False
829,8,1954,10.95,Tan,Maple,Wenge,Ebony,maple,Lollar Imperial Humbucker,Lollar Imperial Humbucker,Lollar Imperial Humbucker,False
738,72,1993,6,Gray,Mahogany,Koa,Maple,maple,EMG-81 Humbucking Active,EMG-81 Humbucking Active,EMG-81 Humbucking Active,True
10,35,1968,10.18,PowderBlue,Basswood,Maple,Ebony,maple,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,Seymour Duncan SH-13 Dimebucker,False
604,92,1970,12.09,Violet,Maple,Koa,Rosewood,maple,EMG 85 Active,EMG 85 Active,EMG 85 Active,True
